id,postal_cd,country_cd,city_name,state,lat,lng,loc
510,01850,US,Lowell,MA,42.6556390000,-71.3034580000,US-MA-Lowell-01850
511,01851,US,Lowell,MA,42.6243480000,-71.3391130000,US-MA-Lowell-01851
512,01852,US,Lowell,MA,42.6285150000,-71.2964760000,US-MA-Lowell-01852
513,01853,US,Lowell,MA,42.6435000000,-71.3101000000,US-MA-Lowell-01853
514,01854,US,Lowell,MA,42.6492750000,-71.3463630000,US-MA-Lowell-01854
515,01860,US,Merrimac,MA,42.8365800000,-71.0115500000,US-MA-Merrimac-01860
516,01862,US,North Billerica,MA,42.5682840000,-71.2922900000,US-MA-North Billerica-01862
517,01863,US,North Chelmsford,MA,42.6313980000,-71.3886180000,US-MA-North Chelmsford-01863
518,01864,US,North Reading,MA,42.5804900000,-71.0870250000,US-MA-North Reading-01864
519,01865,US,Nutting Lake,MA,42.5381000000,-71.2689000000,US-MA-Nutting Lake-01865
520,01866,US,Pinehurst,MA,42.5304000000,-71.2278000000,US-MA-Pinehurst-01866
521,01867,US,Reading,MA,42.5332820000,-71.1036080000,US-MA-Reading-01867
522,01876,US,Tewksbury,MA,42.6110640000,-71.2315950000,US-MA-Tewksbury-01876
523,01879,US,Tyngsboro,MA,42.6588210000,-71.4329720000,US-MA-Tyngsboro-01879
524,01880,US,Wakefield,MA,42.5012860000,-71.0667270000,US-MA-Wakefield-01880
525,01885,US,West Boxford,MA,42.7077000000,-71.0658000000,US-MA-West Boxford-01885
526,01886,US,Westford,MA,42.5889960000,-71.4417440000,US-MA-Westford-01886
527,01887,US,Wilmington,MA,42.5653270000,-71.1746520000,US-MA-Wilmington-01887
528,01888,US,Woburn,MA,42.4806000000,-71.1516000000,US-MA-Woburn-01888
529,01889,US,North Reading,MA,42.5763000000,-71.0788000000,US-MA-North Reading-01889
530,01890,US,Winchester,MA,42.4499420000,-71.1499900000,US-MA-Winchester-01890
531,01899,US,Andover,MA,42.6586000000,-71.1375000000,US-MA-Andover-01899
532,01901,US,Lynn,MA,42.4605420000,-70.9461400000,US-MA-Lynn-01901
533,01902,US,Lynn,MA,42.4734150000,-70.9426360000,US-MA-Lynn-01902
534,01903,US,Lynn,MA,42.4638000000,-70.9479000000,US-MA-Lynn-01903
535,01904,US,Lynn,MA,42.4891850000,-70.9689440000,US-MA-Lynn-01904
536,01905,US,Lynn,MA,42.4759450000,-70.9801150000,US-MA-Lynn-01905
537,01906,US,Saugus,MA,42.4674740000,-71.0128520000,US-MA-Saugus-01906
538,01907,US,Swampscott,MA,42.4751700000,-70.9049710000,US-MA-Swampscott-01907
539,01908,US,Nahant,MA,42.4359670000,-70.9209120000,US-MA-Nahant-01908
540,01910,US,Lynn,MA,42.4667000000,-70.9503000000,US-MA-Lynn-01910
541,01913,US,Amesbury,MA,42.8531640000,-70.9518380000,US-MA-Amesbury-01913
542,01915,US,Beverly,MA,42.5678210000,-70.8580800000,US-MA-Beverly-01915
543,01921,US,Boxford,MA,42.6792970000,-71.0293860000,US-MA-Boxford-01921
544,01922,US,Byfield,MA,42.7582860000,-70.9170650000,US-MA-Byfield-01922
545,01923,US,Danvers,MA,42.5767670000,-70.9513520000,US-MA-Danvers-01923
546,01929,US,Essex,MA,42.6323030000,-70.7784300000,US-MA-Essex-01929
547,01930,US,Gloucester,MA,42.6309560000,-70.6833820000,US-MA-Gloucester-01930
548,01931,US,Gloucester,MA,42.6159000000,-70.6627000000,US-MA-Gloucester-01931
549,01936,US,Hamilton,MA,42.6208000000,-70.8578000000,US-MA-Hamilton-01936
550,01937,US,Hathorne,MA,42.5834000000,-70.9859000000,US-MA-Hathorne-01937
551,01938,US,Ipswich,MA,42.6829480000,-70.8472640000,US-MA-Ipswich-01938
552,01940,US,Lynnfield,MA,42.5381930000,-71.0305380000,US-MA-Lynnfield-01940
553,01944,US,Manchester,MA,42.5795300000,-70.7651140000,US-MA-Manchester-01944
554,01945,US,Marblehead,MA,42.5001680000,-70.8648980000,US-MA-Marblehead-01945
555,01949,US,Middleton,MA,42.6025730000,-71.0136960000,US-MA-Middleton-01949
556,01950,US,Newburyport,MA,42.8142300000,-70.8745240000,US-MA-Newburyport-01950
557,01951,US,Newbury,MA,42.7553070000,-70.8495980000,US-MA-Newbury-01951
558,01952,US,Salisbury,MA,42.8503470000,-70.8632990000,US-MA-Salisbury-01952
559,01960,US,Peabody,MA,42.5325760000,-70.9736600000,US-MA-Peabody-01960
560,01961,US,Peabody,MA,42.5278000000,-70.9294000000,US-MA-Peabody-01961
561,01965,US,Prides Crossing,MA,42.5590000000,-70.8253000000,US-MA-Prides Crossing-01965
562,01966,US,Rockport,MA,42.6605400000,-70.6161690000,US-MA-Rockport-01966
563,01969,US,Rowley,MA,42.7178740000,-70.8953940000,US-MA-Rowley-01969
564,01970,US,Salem,MA,42.5147080000,-70.9075220000,US-MA-Salem-01970
565,01971,US,Salem,MA,42.5195000000,-70.8972000000,US-MA-Salem-01971
566,01982,US,South Hamilton,MA,42.6268320000,-70.8602160000,US-MA-South Hamilton-01982
567,01983,US,Topsfield,MA,42.6356330000,-70.9443180000,US-MA-Topsfield-01983
568,01984,US,Wenham,MA,42.6019740000,-70.8728820000,US-MA-Wenham-01984
569,01985,US,West Newbury,MA,42.7915280000,-70.9688490000,US-MA-West Newbury-01985
570,02018,US,Accord,MA,42.1747000000,-70.8845000000,US-MA-Accord-02018
571,02019,US,Bellingham,MA,42.0764520000,-71.4722360000,US-MA-Bellingham-02019
572,02020,US,Brant Rock,MA,42.0863000000,-70.6417000000,US-MA-Brant Rock-02020
573,02021,US,Canton,MA,42.1827100000,-71.1221040000,US-MA-Canton-02021
574,02025,US,Cohasset,MA,42.2327510000,-70.8159080000,US-MA-Cohasset-02025
575,02026,US,Dedham,MA,42.2445980000,-71.1811520000,US-MA-Dedham-02026
576,02027,US,Dedham,MA,42.2472000000,-71.1664000000,US-MA-Dedham-02027
577,02030,US,Dover,MA,42.2417270000,-71.2875220000,US-MA-Dover-02030
578,02032,US,East Walpole,MA,42.1541320000,-71.2150340000,US-MA-East Walpole-02032
579,02035,US,Foxboro,MA,42.0608740000,-71.2354520000,US-MA-Foxboro-02035
580,02038,US,Franklin,MA,42.0870090000,-71.4077570000,US-MA-Franklin-02038
581,02040,US,Greenbush,MA,42.1792000000,-70.7501000000,US-MA-Greenbush-02040
582,02041,US,Green Harbor,MA,42.0775000000,-70.6500000000,US-MA-Green Harbor-02041
583,02043,US,Hingham,MA,42.2157690000,-70.8792490000,US-MA-Hingham-02043
584,02044,US,Hingham,MA,42.2039000000,-70.8789000000,US-MA-Hingham-02044
585,02045,US,Hull,MA,42.2842620000,-70.8882040000,US-MA-Hull-02045
586,02047,US,Humarock,MA,42.1361000000,-70.6908000000,US-MA-Humarock-02047
587,02048,US,Mansfield,MA,42.0169840000,-71.2218940000,US-MA-Mansfield-02048
588,02050,US,Marshfield,MA,42.1110830000,-70.7131480000,US-MA-Marshfield-02050
589,02051,US,Marshfield Hills,MA,42.1459000000,-70.7405000000,US-MA-Marshfield Hills-02051
590,02052,US,Medfield,MA,42.1823640000,-71.3100530000,US-MA-Medfield-02052
591,02053,US,Medway,MA,42.1529460000,-71.4270220000,US-MA-Medway-02053
592,02054,US,Millis,MA,42.1661600000,-71.3612520000,US-MA-Millis-02054
593,02055,US,Minot,MA,42.2403000000,-70.7626000000,US-MA-Minot-02055
594,02056,US,Norfolk,MA,42.1165030000,-71.3311340000,US-MA-Norfolk-02056
595,02059,US,North Marshfield,MA,42.1434000000,-70.7705000000,US-MA-North Marshfield-02059
596,02060,US,North Scituate,MA,42.2187000000,-70.7861000000,US-MA-North Scituate-02060
597,02061,US,Norwell,MA,42.1514250000,-70.8213970000,US-MA-Norwell-02061
598,02062,US,Norwood,MA,42.1818940000,-71.1966800000,US-MA-Norwood-02062
599,02065,US,Ocean Bluff,MA,42.0918000000,-70.7061000000,US-MA-Ocean Bluff-02065
600,02066,US,Scituate,MA,42.2075390000,-70.7756810000,US-MA-Scituate-02066
601,02067,US,Sharon,MA,42.1111250000,-71.1858190000,US-MA-Sharon-02067
602,02070,US,Sheldonville,MA,42.0283000000,-71.3976000000,US-MA-Sheldonville-02070
603,02071,US,South Walpole,MA,42.1019120000,-71.2720540000,US-MA-South Walpole-02071
604,02072,US,Stoughton,MA,42.1185500000,-71.1033460000,US-MA-Stoughton-02072
605,02081,US,Walpole,MA,42.1508320000,-71.2589960000,US-MA-Walpole-02081
606,02090,US,Westwood,MA,42.2211730000,-71.1994390000,US-MA-Westwood-02090
607,02093,US,Wrentham,MA,42.0553210000,-71.3715880000,US-MA-Wrentham-02093
608,02108,US,Boston,MA,42.3573220000,-71.0645000000,US-MA-Boston-02108
609,02109,US,Boston,MA,42.3632440000,-71.0537740000,US-MA-Boston-02109
610,02110,US,Boston,MA,42.3581620000,-71.0540650000,US-MA-Boston-02110
611,02111,US,Boston,MA,42.3502740000,-71.0587680000,US-MA-Boston-02111
612,02112,US,Boston,MA,42.3586000000,-71.0605000000,US-MA-Boston-02112
613,02113,US,Boston,MA,42.3651610000,-71.0554720000,US-MA-Boston-02113
614,02114,US,Boston,MA,42.3622500000,-71.0673370000,US-MA-Boston-02114
615,02115,US,Boston,MA,42.3421240000,-71.0966720000,US-MA-Boston-02115
616,02116,US,Boston,MA,42.3505710000,-71.0768690000,US-MA-Boston-02116
617,02117,US,Boston,MA,42.3586000000,-71.0605000000,US-MA-Boston-02117
618,02118,US,Boston,MA,42.3370390000,-71.0720340000,US-MA-Boston-02118
619,02119,US,Roxbury,MA,42.3230380000,-71.0846840000,US-MA-Roxbury-02119
620,02120,US,Roxbury Crossing,MA,42.3326080000,-71.0965300000,US-MA-Roxbury Crossing-02120
621,02121,US,Dorchester,MA,42.3073190000,-71.0859350000,US-MA-Dorchester-02121
622,02122,US,Dorchester,MA,42.2969540000,-71.0546220000,US-MA-Dorchester-02122
623,02123,US,Boston,MA,42.3586000000,-71.0605000000,US-MA-Boston-02123
624,02124,US,Dorchester Center,MA,42.2849100000,-71.0697530000,US-MA-Dorchester Center-02124
625,02125,US,Dorchester,MA,42.3158240000,-71.0557350000,US-MA-Dorchester-02125
626,02126,US,Mattapan,MA,42.2757940000,-71.0907140000,US-MA-Mattapan-02126
627,02127,US,Boston,MA,42.3360760000,-71.0358340000,US-MA-Boston-02127
628,02128,US,Boston,MA,42.3733230000,-71.0155050000,US-MA-Boston-02128
629,02129,US,Charlestown,MA,42.3816800000,-71.0640860000,US-MA-Charlestown-02129
630,02130,US,Jamaica Plain,MA,42.3105090000,-71.1173940000,US-MA-Jamaica Plain-02130
631,02131,US,Roslindale,MA,42.2835280000,-71.1217720000,US-MA-Roslindale-02131
632,02132,US,West Roxbury,MA,42.2793140000,-71.1658520000,US-MA-West Roxbury-02132
633,02133,US,Boston,MA,42.3572000000,-71.0796000000,US-MA-Boston-02133
634,02134,US,Allston,MA,42.3576490000,-71.1288870000,US-MA-Allston-02134
635,02135,US,Brighton,MA,42.3487780000,-71.1550710000,US-MA-Brighton-02135
636,02136,US,Hyde Park,MA,42.2529180000,-71.1292780000,US-MA-Hyde Park-02136
637,02137,US,Readville,MA,42.3586000000,-71.0605000000,US-MA-Readville-02137
638,02138,US,Cambridge,MA,42.3800540000,-71.1329520000,US-MA-Cambridge-02138
639,02139,US,Cambridge,MA,42.3643970000,-71.1011960000,US-MA-Cambridge-02139
640,02140,US,Cambridge,MA,42.3932540000,-71.1345400000,US-MA-Cambridge-02140
641,02141,US,Cambridge,MA,42.3701590000,-71.0807480000,US-MA-Cambridge-02141
642,02142,US,Cambridge,MA,42.3624900000,-71.0804920000,US-MA-Cambridge-02142
643,02143,US,Somerville,MA,42.3829640000,-71.0955740000,US-MA-Somerville-02143
644,02144,US,Somerville,MA,42.4023110000,-71.1203700000,US-MA-Somerville-02144
645,02145,US,Somerville,MA,42.3913540000,-71.0926680000,US-MA-Somerville-02145
646,02148,US,Malden,MA,42.4327900000,-71.0544170000,US-MA-Malden-02148
647,02149,US,Everett,MA,42.4059520000,-71.0516710000,US-MA-Everett-02149
648,02150,US,Chelsea,MA,42.3995900000,-71.0315600000,US-MA-Chelsea-02150
649,02151,US,Revere,MA,42.4190350000,-70.9963280000,US-MA-Revere-02151
650,02152,US,Winthrop,MA,42.3677520000,-70.9754500000,US-MA-Winthrop-02152
651,02153,US,Medford,MA,42.4036140000,-71.1201620000,US-MA-Medford-02153
652,02155,US,Medford,MA,42.4249930000,-71.1111040000,US-MA-Medford-02155
653,02156,US,West Medford,MA,42.4293000000,-71.1285000000,US-MA-West Medford-02156
654,02163,US,Boston,MA,42.3684050000,-71.1271720000,US-MA-Boston-02163
655,02169,US,Quincy,MA,42.2429210000,-71.0099720000,US-MA-Quincy-02169
656,02170,US,Quincy,MA,42.2674220000,-71.0165940000,US-MA-Quincy-02170
657,02171,US,Quincy,MA,42.2961170000,-70.9997220000,US-MA-Quincy-02171
658,02176,US,Melrose,MA,42.4575920000,-71.0542070000,US-MA-Melrose-02176
659,02180,US,Stoneham,MA,42.4730960000,-71.0970900000,US-MA-Stoneham-02180
660,02184,US,Braintree,MA,42.2033550000,-71.0048240000,US-MA-Braintree-02184
661,02185,US,Braintree,MA,42.2101000000,-70.9902000000,US-MA-Braintree-02185
662,02186,US,Milton,MA,42.2395870000,-71.0811220000,US-MA-Milton-02186
663,02187,US,Milton Village,MA,42.2795000000,-71.0782000000,US-MA-Milton Village-02187
664,02188,US,Weymouth,MA,42.2070390000,-70.9538480000,US-MA-Weymouth-02188
665,02189,US,East Weymouth,MA,42.2144700000,-70.9333580000,US-MA-East Weymouth-02189
666,02190,US,South Weymouth,MA,42.1650330000,-70.9501880000,US-MA-South Weymouth-02190
667,02191,US,North Weymouth,MA,42.2468440000,-70.9435210000,US-MA-North Weymouth-02191
668,02196,US,Boston,MA,42.3586000000,-71.0603000000,US-MA-Boston-02196
669,02199,US,Boston,MA,42.3474350000,-71.0822650000,US-MA-Boston-02199
670,02201,US,Boston,MA,42.3586000000,-71.0603000000,US-MA-Boston-02201
671,02203,US,Boston,MA,42.3612000000,-71.0603000000,US-MA-Boston-02203
672,02204,US,Boston,MA,42.3586000000,-71.0603000000,US-MA-Boston-02204
673,02205,US,Boston,MA,42.3512000000,-71.0536000000,US-MA-Boston-02205
674,02206,US,Boston,MA,42.3586000000,-71.0603000000,US-MA-Boston-02206
675,02210,US,Boston,MA,42.3465710000,-71.0395630000,US-MA-Boston-02210
676,02211,US,Boston,MA,42.3586000000,-71.0603000000,US-MA-Boston-02211
677,02212,US,Boston,MA,42.3362000000,-71.0176000000,US-MA-Boston-02212
678,02215,US,Boston,MA,42.3451890000,-71.1061320000,US-MA-Boston-02215
679,02217,US,Boston,MA,42.3586000000,-71.0603000000,US-MA-Boston-02217
680,02222,US,Boston,MA,42.3662970000,-71.0628450000,US-MA-Boston-02222
681,02228,US,East Boston,MA,42.3739000000,-71.0150000000,US-MA-East Boston-02228
682,02238,US,Cambridge,MA,42.3669000000,-71.1002000000,US-MA-Cambridge-02238
683,02241,US,Boston,MA,42.3586000000,-71.0603000000,US-MA-Boston-02241
684,02266,US,Boston,MA,42.3586000000,-71.0603000000,US-MA-Boston-02266
685,02269,US,Quincy,MA,42.2528000000,-71.0025000000,US-MA-Quincy-02269
686,02283,US,Boston,MA,42.3586000000,-71.0603000000,US-MA-Boston-02283
687,02284,US,Boston,MA,42.3586000000,-71.0603000000,US-MA-Boston-02284
688,02293,US,Boston,MA,42.3586000000,-71.0603000000,US-MA-Boston-02293
689,02295,US,Boston,MA,42.3586000000,-71.0603000000,US-MA-Boston-02295
690,02297,US,Boston,MA,42.3586000000,-71.0603000000,US-MA-Boston-02297
691,02298,US,Boston,MA,42.3400000000,-71.0500000000,US-MA-Boston-02298
692,02301,US,Brockton,MA,42.0784800000,-71.0384170000,US-MA-Brockton-02301
693,02302,US,Brockton,MA,42.0859160000,-71.0000730000,US-MA-Brockton-02302
694,02303,US,Brockton,MA,42.0834000000,-71.0188000000,US-MA-Brockton-02303
695,02304,US,Brockton,MA,42.0834000000,-71.0188000000,US-MA-Brockton-02304
696,02305,US,Brockton,MA,42.0834000000,-71.0188000000,US-MA-Brockton-02305
697,02322,US,Avon,MA,42.1288410000,-71.0469060000,US-MA-Avon-02322
698,02324,US,Bridgewater,MA,41.9706480000,-70.9731580000,US-MA-Bridgewater-02324
699,02325,US,Bridgewater,MA,41.9901300000,-70.9631000000,US-MA-Bridgewater-02325
700,02327,US,Bryantville,MA,42.0425000000,-70.8459000000,US-MA-Bryantville-02327
701,02330,US,Carver,MA,41.8740560000,-70.7647520000,US-MA-Carver-02330
702,02331,US,Duxbury,MA,42.0414000000,-70.6726000000,US-MA-Duxbury-02331
703,02332,US,Duxbury,MA,42.0457070000,-70.6905490000,US-MA-Duxbury-02332
704,02333,US,East Bridgewater,MA,42.0337360000,-70.9425480000,US-MA-East Bridgewater-02333
705,02334,US,Easton,MA,42.0275000000,-71.1279000000,US-MA-Easton-02334
706,02337,US,Elmwood,MA,42.0154000000,-70.9646000000,US-MA-Elmwood-02337
707,02338,US,Halifax,MA,41.9871590000,-70.8593380000,US-MA-Halifax-02338
708,02339,US,Hanover,MA,42.1227520000,-70.8517740000,US-MA-Hanover-02339
709,02340,US,Hanover,MA,42.1223000000,-70.8564000000,US-MA-Hanover-02340
710,02341,US,Hanson,MA,42.0557690000,-70.8739800000,US-MA-Hanson-02341
711,02343,US,Holbrook,MA,42.1437570000,-71.0032070000,US-MA-Holbrook-02343
712,02344,US,Middleboro,MA,41.8934000000,-70.9117000000,US-MA-Middleboro-02344
713,02345,US,Manomet,MA,41.8975000000,-70.5426000000,US-MA-Manomet-02345
714,02346,US,Middleboro,MA,41.8821960000,-70.8797970000,US-MA-Middleboro-02346
715,02347,US,Lakeville,MA,41.8409600000,-70.9561210000,US-MA-Lakeville-02347
716,02348,US,Lakeville,MA,41.8934000000,-70.9117000000,US-MA-Lakeville-02348
717,02349,US,Middleboro,MA,41.8934000000,-70.9117000000,US-MA-Middleboro-02349
718,02350,US,Monponsett,MA,42.0170000000,-70.8499000000,US-MA-Monponsett-02350
719,02351,US,Abington,MA,42.1193770000,-70.9593960000,US-MA-Abington-02351
720,02355,US,North Carver,MA,41.9272000000,-70.7516000000,US-MA-North Carver-02355
721,02356,US,North Easton,MA,42.0544020000,-71.1211020000,US-MA-North Easton-02356
722,02357,US,North Easton,MA,42.0593260000,-71.0793700000,US-MA-North Easton-02357
723,02358,US,North Pembroke,MA,42.1024000000,-70.7739000000,US-MA-North Pembroke-02358
724,02359,US,Pembroke,MA,42.0648650000,-70.7985550000,US-MA-Pembroke-02359
725,02360,US,Plymouth,MA,41.8733690000,-70.6396620000,US-MA-Plymouth-02360
726,02361,US,Plymouth,MA,41.9583000000,-70.6675000000,US-MA-Plymouth-02361
727,02362,US,Plymouth,MA,41.9583000000,-70.6675000000,US-MA-Plymouth-02362
728,02364,US,Kingston,MA,41.9780840000,-70.7460860000,US-MA-Kingston-02364
729,02366,US,South Carver,MA,41.8538400000,-70.6557260000,US-MA-South Carver-02366
730,02367,US,Plympton,MA,41.9714490000,-70.8108760000,US-MA-Plympton-02367
731,02368,US,Randolph,MA,42.1702540000,-71.0617240000,US-MA-Randolph-02368
732,02370,US,Rockland,MA,42.1288180000,-70.9123540000,US-MA-Rockland-02370
733,02375,US,South Easton,MA,42.0256220000,-71.1084280000,US-MA-South Easton-02375
734,02379,US,West Bridgewater,MA,42.0175250000,-71.0234590000,US-MA-West Bridgewater-02379
735,02381,US,White Horse Beach,MA,41.9317000000,-70.5600000000,US-MA-White Horse Beach-02381
736,02382,US,Whitman,MA,42.0811780000,-70.9394360000,US-MA-Whitman-02382
737,02420,US,Lexington,MA,42.4577060000,-71.2168240000,US-MA-Lexington-02420
738,02421,US,Lexington,MA,42.4430140000,-71.2348510000,US-MA-Lexington-02421
739,02445,US,Brookline,MA,42.3220720000,-71.1312900000,US-MA-Brookline-02445
740,02446,US,Brookline,MA,42.3433350000,-71.1227620000,US-MA-Brookline-02446
741,02447,US,Brookline Village,MA,42.3336000000,-71.1237000000,US-MA-Brookline Village-02447
742,02451,US,Waltham,MA,42.3973220000,-71.2593690000,US-MA-Waltham-02451
743,02452,US,Waltham,MA,42.3947830000,-71.2168680000,US-MA-Waltham-02452
744,02453,US,Waltham,MA,42.3699840000,-71.2327480000,US-MA-Waltham-02453
745,02454,US,Waltham,MA,42.3767000000,-71.2363000000,US-MA-Waltham-02454
746,02455,US,North Waltham,MA,42.3586000000,-71.0605000000,US-MA-North Waltham-02455
747,02456,US,New Town,MA,42.3601000000,-71.1308000000,US-MA-New Town-02456
748,02457,US,Babson Park,MA,42.2988000000,-71.2601000000,US-MA-Babson Park-02457
749,02458,US,Newton,MA,42.3534200000,-71.1835620000,US-MA-Newton-02458
750,02459,US,Newton Center,MA,42.3122210000,-71.1947000000,US-MA-Newton Center-02459
751,02460,US,Newtonville,MA,42.3522870000,-71.2072580000,US-MA-Newtonville-02460
752,02461,US,Newton Highlands,MA,42.3140070000,-71.2084800000,US-MA-Newton Highlands-02461
753,02462,US,Newton Lower Falls,MA,42.3311700000,-71.2562020000,US-MA-Newton Lower Falls-02462
754,02464,US,Newton Upper Falls,MA,42.3131940000,-71.2187190000,US-MA-Newton Upper Falls-02464
755,02465,US,West Newton,MA,42.3504290000,-71.2256140000,US-MA-West Newton-02465
756,02466,US,Auburndale,MA,42.3450800000,-71.2471890000,US-MA-Auburndale-02466
757,02467,US,Chestnut Hill,MA,42.3187880000,-71.1569900000,US-MA-Chestnut Hill-02467
758,02468,US,Waban,MA,42.3265390000,-71.2318520000,US-MA-Waban-02468
759,02471,US,Watertown,MA,42.3708000000,-71.1833000000,US-MA-Watertown-02471
760,02472,US,Watertown,MA,42.3720940000,-71.1785670000,US-MA-Watertown-02472
761,02474,US,Arlington,MA,42.4171920000,-71.1611090000,US-MA-Arlington-02474
762,02475,US,Arlington Heights,MA,42.4288000000,-71.1494000000,US-MA-Arlington Heights-02475
763,02476,US,Arlington,MA,42.4151320000,-71.1766200000,US-MA-Arlington-02476
764,02477,US,Watertown,MA,42.3708000000,-71.1833000000,US-MA-Watertown-02477
765,02478,US,Belmont,MA,42.3955000000,-71.1821050000,US-MA-Belmont-02478
766,02479,US,Waverley,MA,42.4202000000,-71.2019000000,US-MA-Waverley-02479
767,02481,US,Wellesley Hills,MA,42.3093480000,-71.2724420000,US-MA-Wellesley Hills-02481
768,02482,US,Wellesley,MA,42.2935000000,-71.2992850000,US-MA-Wellesley-02482
769,02492,US,Needham,MA,42.2777160000,-71.2449420000,US-MA-Needham-02492
770,02493,US,Weston,MA,42.3578140000,-71.2953860000,US-MA-Weston-02493
771,02494,US,Needham Heights,MA,42.2997240000,-71.2298040000,US-MA-Needham Heights-02494
772,02495,US,Nonantum,MA,42.3367000000,-71.2094000000,US-MA-Nonantum-02495
773,02532,US,Buzzards Bay,MA,41.7272070000,-70.5879770000,US-MA-Buzzards Bay-02532
774,02534,US,Cataumet,MA,41.6668110000,-70.6176340000,US-MA-Cataumet-02534
775,02535,US,Chilmark,MA,41.3281560000,-70.7447820000,US-MA-Chilmark-02535
776,02536,US,East Falmouth,MA,41.5997180000,-70.5623140000,US-MA-East Falmouth-02536
777,02537,US,East Sandwich,MA,41.7299970000,-70.4366640000,US-MA-East Sandwich-02537
778,02538,US,East Wareham,MA,41.7718600000,-70.6480560000,US-MA-East Wareham-02538
