,state,lat,lng
35718,AZ,33.431642,-112.29586
8634,VA,38.963719,-78.53644
19146,IN,41.676359999999995,-87.490039
23534,MN,43.543099,-93.169115
762,RI,41.8238,-71.4133
16419,MS,30.3672,-89.0926
26663,IL,38.016090000000005,-88.702867
1280,ME,44.784729999999996,-69.134804
19454,IN,38.369412,-86.007362
23502,MN,43.719066,-92.26942
423,MA,42.3586,-71.0605
25454,IL,41.463245,-87.705704
2104,CT,41.515715,-72.71311
2292,CT,41.0535,-73.5394
32989,TX,30.836242,-96.58704200000001
34845,WY,42.702194,-110.903842
11905,SC,35.022587,-80.926208
2973,NJ,40.518491,-74.349682
35476,UT,38.756339000000004,-111.98749
12524,GA,33.280629,-82.1929
39991,OR,44.411132,-118.293849
29029,NE,42.466643,-96.636143
23069,MN,45.33477,-93.08751
1977,CT,41.7638,-72.6859
6045,PA,40.801598999999996,-78.427311
27404,MO,39.971987,-94.605475
37863,CA,33.887112,-117.729229
25660,IL,41.049584,-88.077294
27179,MO,36.678526,-90.66106500000001
11024,NC,35.2267,-80.8434
9363,VA,36.942463000000004,-82.363777
40949,AK,64.882299,-162.472054
40613,WA,48.151059000000004,-118.11814199999999
16604,KY,38.484264,-85.242094
14501,AL,33.493464,-86.800177
36600,NV,35.981602,-115.11320400000001
1838,VT,44.543938,-72.01835200000001
37289,CA,34.147762,-117.75206299999999
19760,IN,39.4668,-87.4112
8184,MD,39.2905,-76.6125
9350,VA,36.676582,-83.17820400000001
5527,PA,40.3017,-79.5395
22014,IA,40.846604,-91.34616899999999
37175,CA,34.2177,-118.3694
8470,VA,38.563734000000004,-77.356151
8873,VA,37.58794,-76.891644
2927,NJ,39.864732000000004,-74.17154599999999
3313,NY,41.301468,-74.149366
13610,FL,25.75277,-80.233228
12793,GA,31.075159999999997,-82.66611999999999
15518,TN,36.308706,-82.375212
34422,CO,38.809665,-104.489439
22179,WI,43.132397,-88.72608100000001
38576,CA,37.8718,-122.2718
32132,TX,32.776581,-97.429254
3427,NY,40.702704,-73.918472
22324,WI,42.704681,-90.132202
34535,CO,37.098644,-105.580418
15673,TN,35.9648,-83.9196
27989,KS,38.473164000000004,-94.987557
7395,DE,39.7579,-75.5474
1458,ME,47.062978,-68.253102
30627,AR,35.868559999999995,-94.443586
31620,TX,32.322465,-96.78060500000001
9620,WV,37.25994,-81.57561199999999
33431,TX,30.14128,-97.864808
14036,FL,27.460525,-81.94019399999999
23033,MN,44.449874,-93.417858
40383,WA,46.87144,-123.312772
34762,WY,42.9798,-108.4398
15603,TN,35.969852,-84.28638000000001
11034,NC,35.2267,-80.8434
32743,TX,30.038541,-95.532552
6069,PA,41.851051,-78.557405
32681,TX,29.7632,-95.3633
34847,WY,42.828419,-110.875524
22712,WI,45.519408,-88.923037
25610,IL,41.8501,-87.65
38505,CA,37.552215000000004,-122.07763500000001
26716,IL,37.774286,-89.07815
25666,IL,40.381518,-88.091879
4498,NY,43.650667999999996,-75.435912
26979,MO,39.96431,-91.723958
6494,PA,41.2882,-76.670475
3234,NY,41.335657,-73.799687
25893,IL,40.850763,-90.845825
31967,TX,31.342937,-95.106684
36436,NM,33.442071,-105.371447
12435,GA,33.949416,-83.376226
6715,PA,40.805454,-76.096074
4196,NY,44.876834,-73.439722
6848,PA,41.409477,-75.66770799999999
1003,NH,43.966632000000004,-71.23634200000001
4774,NY,42.383720000000004,-78.55223199999999
19168,IN,41.6818,-85.9767
31130,OK,35.941098,-96.00273299999999
3874,NY,42.6525,-73.7567
21011,MI,47.309616999999996,-88.131498
22961,WI,44.315965999999996,-88.617885
37516,CA,33.7206,-116.2144
33003,TX,30.675253,-95.828558
6285,PA,40.2688,-76.8842
30891,TX,30.2669,-97.7429
10697,NC,35.7719,-78.6388
29221,NE,41.111976,-100.784164
11321,NC,35.95583,-81.531037
7570,VA,39.001489,-77.515588
13738,FL,26.709696,-80.202463
29696,LA,30.551971999999996,-90.813326
24303,SD,43.161396,-100.969464
10455,NC,36.096,-80.2466
7889,MD,38.942781,-76.96655799999999
9400,VA,36.789103000000004,-81.198264
34827,WY,41.854493,-109.67476
6419,PA,40.047234,-76.481932
40165,WA,48.612884,-123.01869599999999
29847,LA,32.5092,-92.1195
24593,ND,47.623076,-99.394039
3500,NY,40.6917,-73.8061
38853,CA,37.510832,-119.980478
31278,OK,35.532982000000004,-95.08869200000001
15232,TN,36.503322,-87.231542
6934,PA,41.697164,-75.803556
33419,TX,29.6482,-97.823317
5337,PA,40.4409,-79.9963
38590,CA,37.962855,-122.28154599999999
5540,PA,40.034518,-79.316676
20340,MI,43.657136,-83.276386
15230,TN,36.5294,-87.3594
31641,TX,32.844254,-96.833186
18487,OH,39.199261,-83.78890600000001
31908,TX,32.230123,-95.341494
8591,VA,38.1844,-77.0627
25576,IL,41.920394,-87.755987
20134,MI,42.664736,-83.274612
18575,OH,39.1616,-84.4569
31633,TX,32.787706,-96.79985
25645,IL,40.565552000000004,-87.889103
37263,CA,34.006783,-117.669626
12148,GA,34.7515,-84.7475
2707,NJ,39.841896000000006,-74.963312
19398,IN,40.450846000000006,-85.495213
2127,CT,41.4705,-73.2517
4252,NY,44.192865999999995,-73.442076
27627,MO,38.882174,-92.25231
6128,PA,40.7339,-77.8876
27950,KS,39.487997,-95.249561
2572,NJ,40.370889,-74.00860300000001
7934,MD,38.986542,-76.818322
30148,AR,34.374024,-93.32955799999999
28452,KS,37.208338,-95.154472
9405,VA,36.731392,-80.85636
34095,CO,39.6135,-105.0164
8151,MD,39.229842,-76.61596800000001
2052,CT,41.516775,-71.99183000000001
12431,GA,34.528686,-83.984592
8165,MD,39.2905,-76.6125
40450,WA,45.738806,-121.57758799999999
26362,IL,40.562222999999996,-91.125454
18685,OH,39.716352,-84.082898
8146,MD,39.340232,-76.40195
21167,IA,41.200334999999995,-94.18464499999999
5168,NY,42.04298,-77.79149699999999
7178,PA,39.9525,-75.1645
32671,TX,29.7632,-95.3633
38489,CA,37.510101,-121.986139
17355,KY,36.9502,-87.10638900000001
10721,NC,35.913747,-78.86333
16921,KY,37.283366,-83.637953
37315,CA,34.103846000000004,-117.66391000000002
24934,MT,48.852233,-104.22178199999999
15475,TN,35.0459,-85.3106
39925,OR,42.719965,-119.11816999999999
13902,FL,27.95,-82.46
2476,NJ,40.9169,-74.1723
23955,MN,46.846609,-93.902712
27334,MO,39.3052,-94.7157
38117,CA,34.94433,-118.49518700000002
20190,MI,43.174890999999995,-83.70631800000001
9252,VA,37.049531,-80.160136
21289,IA,41.6006,-93.6087
18750,OH,38.6715,-82.614995
22678,WI,44.35155,-89.867334
6363,PA,39.863853999999996,-76.52891600000001
10506,NC,35.183468,-79.64003199999999
18671,OH,39.7587,-84.1919
17556,OH,39.957992,-82.768439
37400,CA,33.194151,-117.36340600000001
31061,OK,36.662813,-97.804372
11607,SC,34.0036,-81.0344
14884,AL,32.3667,-86.3002
35361,UT,41.943533,-112.168834
355,MA,42.6208,-70.8578
39979,OR,45.081702,-117.995117
24737,ND,48.291583,-101.761741
9418,VA,38.169561,-78.82911
35753,AZ,32.723264,-114.53788300000001
18597,OH,39.796571,-83.816142
30389,AR,34.545747999999996,-90.76201800000001
7011,PA,40.53054,-75.124166
12212,GA,33.3807,-84.7999
26845,MO,38.549898999999996,-90.509941
4822,NY,42.915692,-78.851748
40640,WA,47.137896999999995,-118.470479
30406,AR,34.506496999999996,-91.031297
10356,WV,39.252704,-79.360263
19893,MI,42.635156,-82.582461
8979,VA,37.949706,-75.59115
7063,PA,39.936265999999996,-75.262277
11180,NC,34.441389,-77.674658
37826,CA,33.8796,-117.8978
22234,WI,43.026028000000004,-88.60247
39879,OR,42.359214,-123.697753
38774,CA,37.96183,-121.260795
33797,TX,33.47143,-101.95161
10836,NC,36.389418,-75.83803499999999
9090,VA,36.841234,-76.336338
35402,UT,37.530685999999996,-110.393704
25694,IL,42.396291999999995,-88.928388
25911,IL,40.851283,-90.999702
31245,OK,36.518665999999996,-95.025778
37120,CA,34.171454,-118.291629
7898,MD,38.934734000000006,-76.95039799999999
36310,NM,33.027956,-107.506433
6126,PA,40.730252,-77.96770699999999
19820,IN,40.421659999999996,-86.808472
29364,LA,30.007073,-90.846576
33105,TX,28.633923,-98.258863
34666,CO,39.568540999999996,-106.43098799999999
12804,GA,30.745024,-83.100656
31645,TX,32.826449,-96.745324
22105,WI,43.060583,-88.096595
5786,PA,40.965638,-80.30731899999999
36158,NM,35.5281,-108.7418
38421,CA,38.5819,-121.4935
13352,FL,28.910838000000002,-81.537149
18893,OH,41.203886,-83.695205
8133,MD,39.324836,-76.714952
32159,TX,32.7254,-97.3208
7204,PA,40.085124,-75.87359599999999
14876,AL,32.3744,-86.3043
36572,NV,37.716104,-115.157625
20728,MI,43.442934,-86.116945
12555,GA,33.4667,-82.0167
17712,OH,41.571899,-83.365737
37514,CA,32.715,-117.1573
19357,IN,40.60751,-86.260244
3639,NY,40.782376,-73.47405
6502,PA,41.072338,-76.818352
39980,OR,45.279948,-118.841174
6909,PA,41.123034000000004,-75.952122
24696,ND,46.455023,-103.362659
11072,NC,35.12672,-79.165988
1514,ME,45.740241,-70.24556700000001
20959,MI,46.24495,-85.905642
35473,UT,37.843439000000004,-111.67447800000001
37921,CA,34.4233,-119.7035
33499,TX,30.239882,-97.658059
36217,NM,36.027324,-105.777971
30369,AR,35.548758,-89.952185
9154,VA,36.710159000000004,-78.27809599999999
32110,TX,32.725592999999996,-97.322735
32486,TX,31.432940000000002,-100.406472
17731,OH,41.415632,-83.219504
13533,FL,25.993542,-80.408772
22060,IA,41.300022,-91.341596
19802,IN,39.2808,-87.4927
12050,GA,33.921576,-84.067254
23662,MN,44.761247,-95.848582
17834,OH,41.6639,-83.5554
29737,LA,30.45,-91.18
575,MA,42.277716,-71.24494200000001
35914,AZ,33.663866999999996,-109.07693400000001
4189,NY,44.930566999999996,-74.60969399999999
27602,MO,38.748222,-91.563193
35647,AZ,33.4225,-111.8216
3036,NY,40.758908,-73.97901999999999
5604,PA,40.615415000000006,-79.159486
20498,MI,42.345690000000005,-85.288818
25358,IL,41.931912,-88.294852
23204,MN,44.965267,-93.54315799999999
35330,UT,41.2234,-111.9731
35598,AZ,33.4486,-112.0733
17252,KY,36.904818,-88.881185
26963,MO,38.869398,-90.221967
33865,TX,32.476639,-99.735098
21234,IA,41.467209999999994,-93.937584
38574,CA,37.8317,-122.2845
18479,OH,39.337371999999995,-83.385134
4209,NY,44.2427,-73.38356999999999
4475,NY,43.593501,-75.79776899999999
13614,FL,25.852597,-80.209076
31298,OK,35.508316,-95.49440899999999
15980,TN,35.834563,-85.541682
33327,TX,25.9016,-97.4975
27872,MO,36.575192,-94.17329699999999
18841,OH,40.842994,-84.18114
13143,FL,29.899208,-83.55331
11852,SC,34.900123,-82.267104
99,MA,42.503468,-73.202113
24012,MN,48.268229999999996,-96.489082
24311,SD,45.402708000000004,-100.534475
34334,CO,40.7882,-103.027547
38510,CA,37.520602000000004,-122.049566
24797,ND,48.245778,-103.345576
14361,FL,27.4464,-80.3259
16505,MS,33.672526,-89.14044399999999
18470,OH,38.793378000000004,-84.147356
22939,WI,44.263982,-88.490103
8220,MD,39.37935,-79.360037
40252,WA,47.249888,-122.315024
37612,CA,34.119831,-117.16892800000001
21512,IA,41.057353000000006,-94.403944
34023,CO,39.6577,-104.845028
13816,FL,28.638213,-82.004467
18902,OH,40.677042,-84.64830400000001
20582,MI,41.818513,-86.01239
13185,FL,30.7433,-86.3151
9802,WV,38.91482,-81.64455600000001
32553,TX,29.614261,-95.391041
6867,PA,41.354944,-75.988924
24943,MT,45.519203000000005,-105.485905
3772,NY,42.527117,-73.595191
32374,TX,31.8049,-97.4831
5658,PA,40.623259999999995,-78.777489
10470,NC,35.639792,-79.837802
34804,WY,44.660044,-106.78132099999999
3787,NY,42.487004999999996,-73.848548
22987,WI,43.878995,-88.50856800000001
4688,NY,42.600765,-75.661564
29278,NE,42.62901,-100.30866
16726,KY,37.8809,-84.5734
5155,NY,42.400504,-76.351629
33267,TX,27.447242,-99.02404399999999
33679,TX,35.207559,-101.89025600000001
34892,ID,42.523719,-111.32296399999998
32555,TX,29.841515,-95.146297
4399,NY,43.8868,-75.4275
40483,WA,47.885389,-120.47078
21780,IA,42.839426,-91.396052
40934,AK,64.36122900000001,-155.99124
15113,AL,32.0555,-87.5662
12650,GA,32.619748,-83.573587
9153,VA,37.300518,-78.397849
39560,OR,45.348227,-122.31693100000001
31058,OK,35.799146,-97.9406
29868,LA,32.773934000000004,-92.301764
24718,ND,46.113378000000004,-102.889238
24501,ND,48.782406,-97.41501099999999
19497,IN,38.883416,-85.224919
31104,OK,36.737722999999995,-96.081422
38472,CA,38.004689,-122.03579099999999
31036,OK,36.241434999999996,-98.028848
40979,AK,55.651481999999994,-132.542306
31373,OK,36.673443,-97.32599599999999
38912,CA,39.662061,-123.631827
14712,AL,34.895134999999996,-86.399812
1635,VT,42.979762,-73.20097
1226,ME,44.476735999999995,-70.455404
1008,NH,43.16891,-70.93094599999999
8866,VA,38.0516,-78.0732
5477,PA,40.075101000000004,-79.735496
26991,MO,39.940943,-91.590772
31220,OK,36.1537,-95.9926
7574,VA,38.8188,-77.292
21163,IA,41.098526,-93.49972
36458,NM,35.183448,-103.19024399999999
21847,IA,42.116702000000004,-91.277422
26591,IL,39.8018,-89.6436
20244,MI,42.959289,-83.711557
18358,OH,41.24838,-82.841503
12374,GA,34.793329,-84.32739000000001
28245,KS,38.253463,-96.000076
6656,PA,40.419247999999996,-75.510449
18301,OH,40.740332,-81.099632
35141,ID,47.118592,-116.381745
23096,MN,45.079802,-93.088334
36549,TX,31.7588,-106.4866
32147,TX,32.7254,-97.3208
875,NH,43.811561,-71.8838
25367,IL,41.952996,-88.255866
25630,IL,41.720807,-87.701778
16451,MS,30.604857,-89.11269399999999
32276,TX,32.578131,-99.180131
37165,CA,34.287208,-118.433342
24806,MT,45.525335999999996,-109.600714
39861,OR,42.543978,-122.90060700000001
27439,MO,40.095746000000005,-93.288368
10710,NC,35.7719,-78.6388
40917,AK,67.058942,-155.96794
14217,FL,26.9618,-82.3526
23981,MN,47.803238,-96.545854
22563,WI,45.113429,-88.106984
10577,NC,36.0726,-79.7925
27861,MO,37.0595,-92.414321
28093,KS,39.8415,-96.522879
2948,NJ,40.592786,-74.616295
11711,SC,32.814144,-79.755352
18180,OH,41.0816,-81.5192
32470,TX,31.640408,-99.31419100000001
21370,IA,42.907464000000004,-94.266132
3714,NY,42.556616,-73.98648100000001
12341,GA,32.503875,-82.488244
837,NH,43.23641,-71.960202
21521,IA,41.021876,-94.75660500000001
4003,NY,42.200516,-73.550069
3560,NY,40.698754,-73.207605
5139,NY,42.096902,-76.681336
19579,IN,40.301256,-85.02940600000001
19513,IN,39.290971,-85.753023
13247,FL,30.39153,-86.351061
19006,IN,39.452264,-86.467153
7924,MD,38.734871999999996,-76.647772
18078,OH,41.313165000000005,-81.811094
21286,IA,41.6006,-93.6087
243,MA,42.274402,-71.847756
34006,TX,31.7589,-106.4866
27639,MO,39.104905,-91.773386
31171,OK,36.532294,-95.71931
28672,KS,37.584218,-100.433878
34226,CO,40.014064000000005,-106.099442
37104,CA,34.1478,-118.1436
1859,VT,44.959995,-71.597474
14782,AL,34.816876,-85.611373
11660,SC,34.824526,-81.950396
35576,AZ,33.560165999999995,-112.13199399999999
9293,VA,37.138652,-80.550574
3989,NY,41.883398,-73.759642
11636,SC,34.90813,-82.117325
7171,PA,39.9525,-75.1645
18674,OH,39.836616,-84.25308199999999
10887,NC,35.327263,-81.288257
6148,PA,41.980819,-77.29728100000001
27704,MO,38.707770000000004,-92.95718199999999
16886,KY,36.713988,-83.526129
26578,IL,39.755006,-89.631625
34825,WY,41.28698,-110.395504
21156,IA,40.725224,-93.72919499999999
15978,TN,36.5561,-84.92526
21077,IA,42.0424,-93.8797
26930,MO,38.6058,-90.9947
5416,PA,40.08893,-79.86201
2908,NJ,40.2167,-74.7433
3294,NY,40.950516,-73.78768000000001
32950,TX,30.113671000000004,-94.11702199999999
11501,SC,33.526515,-80.575052
38719,CA,37.341544,-121.881824
7495,DC,38.895,-77.0367
7022,PA,40.014912,-75.226591
35040,ID,44.946331,-116.559343
7103,PA,39.9524,-75.1642
3496,NY,40.700956,-73.809976
2449,NJ,41.002956,-74.285106
19412,IN,39.383216,-84.881762
29791,LA,32.095825,-92.978077
4524,NY,43.988667,-75.905714
19735,IN,38.029854,-87.579662
20635,MI,42.446907,-84.561054
5547,PA,40.597121,-79.562966
11204,NC,33.904022,-78.51885899999999
33119,TX,28.94247,-97.98308399999999
12923,GA,32.4608,-84.9876
24500,ND,48.397851,-97.38310200000001
38956,CA,39.085907,-123.54838600000001
5514,PA,39.982820000000004,-78.772293
1406,ME,44.350190999999995,-68.64111700000001
23228,MN,44.948937,-93.335199
3637,NY,40.765392,-73.523691
20864,MI,46.27335,-84.191712
11997,SC,32.5527,-80.7436
4759,NY,42.597386,-78.63454899999999
21405,IA,42.414128000000005,-94.821605
23455,MN,43.630512,-92.669136
18952,IN,40.359333,-86.63330400000001
15738,TN,35.1497,-90.0487
34643,CO,39.555664,-106.705078
14576,AL,33.076997,-87.422476
12831,GA,32.06392,-84.308548
38350,CA,37.621434,-122.37907299999999
19392,IN,41.050915,-85.87416999999999
5317,PA,40.349776,-79.97652099999999
7080,PA,39.984018,-75.436288
11245,NC,34.73567,-77.312931
15335,TN,35.834932,-86.038726
2536,NJ,40.239171999999996,-74.00761
34405,CO,38.64318,-104.829924
7118,PA,40.089289,-75.045863
4716,NY,42.832401000000004,-78.29968000000001
33205,TX,29.471996,-98.796976
6872,PA,41.358591,-76.053754
31176,OK,36.100286,-96.73091600000001
5472,PA,39.870295,-79.919842
24630,ND,47.153859000000004,-99.67235
15897,TN,35.974302,-88.99749399999999
27868,MO,36.6196,-93.2397
36739,NV,38.96562,-119.90623400000001
7917,MD,38.85156,-76.887297
20163,MI,42.838249,-83.200787
31026,OK,36.902788,-98.321776
19565,IN,40.055409000000004,-85.109478
40838,AK,57.180953,-170.267225
39313,CA,41.339134,-120.97488999999999
26889,MO,38.73705,-90.326409
24280,SD,44.491432,-100.841555
10174,WV,38.66427,-80.385995
16694,KY,38.2545,-85.7595
11035,NC,35.2267,-80.8434
34890,ID,42.052164000000005,-111.682244
28007,KS,38.169461,-95.31997
30832,OK,35.518936,-97.529841
26864,MO,38.685786,-90.241188
28028,KS,39.055524,-94.610688
26769,IL,37.796088,-88.26047
28507,KS,39.04523,-98.37532
22799,WI,43.674367,-91.17742
37135,CA,34.1427,-118.2544
31595,TX,32.633162,-96.91314
21915,IA,41.483919,-91.580353
28515,KS,38.826886,-96.955019
32620,TX,29.7632,-95.3633
40062,WA,47.6559,-122.5094
10993,NC,35.218036,-80.78684399999999
28665,KS,37.128012,-100.75107
23394,MN,46.457011,-92.723764
22362,WI,43.194547,-90.45888000000001
24181,SD,43.223576,-98.69103199999999
11960,SC,33.043686,-81.222871
6455,PA,39.9474,-76.2334
1923,CT,41.9856,-72.6423
8478,VA,38.642531,-77.348454
10642,NC,35.641473,-78.967191
38897,CA,37.74796,-119.523649
37373,CA,33.155588,-117.279445
19973,MI,42.269394,-83.851822
17365,KY,37.6158,-87.3981
8014,MD,39.0876,-77.0578
4614,NY,42.050608000000004,-76.17547900000001
4109,NY,41.6619,-74.85530899999999
18536,OH,39.143208,-84.548578
12299,GA,33.885,-84.2995
6355,PA,39.76766,-76.325416
22801,WI,44.013434000000004,-90.49296600000001
11570,SC,33.649008,-81.415754
20427,MI,43.2595,-84.5353
26244,IL,39.294016,-89.306736
35518,UT,38.330996999999996,-110.734926
8292,MD,39.344244,-77.376436
18598,OH,40.169092,-84.018088
20496,MI,42.30294,-85.10537
36759,NV,39.484951,-119.854377
12800,GA,30.781292999999998,-82.63719300000001
30399,AR,35.69056,-90.05958100000001
28052,KS,38.860254,-94.628632
4121,NY,43.480166,-73.887732
38381,CA,37.7753,-122.4186
33072,TX,30.017135999999997,-99.140252
31394,OK,33.784494,-96.284136
7075,PA,39.9164,-75.3882
2033,CT,41.642835,-72.075404
7320,PA,40.536296,-75.781231
26722,IL,37.818738,-89.206034
9771,WV,38.025309,-81.773624
28951,NE,40.8002,-96.6667
685,MA,41.752693,-70.8466
4375,NY,43.089042,-76.25400400000001
26271,IL,38.60371,-90.115788
37889,CA,34.1975,-119.1763
39201,CA,39.703908,-121.345331
30972,OK,34.839006,-98.97215600000001
31627,TX,32.719243,-96.612854
35881,AZ,32.175636,-110.79666599999999
20965,MI,45.7037,-87.3453
16975,KY,38.3501,-83.5274
8344,MD,39.392359,-76.96728
9517,VA,37.62298,-78.729566
7136,PA,39.988978,-75.09875100000001
39737,OR,44.733616,-122.27708799999999
20979,MI,46.463236,-87.572365
6248,PA,40.405241,-76.53415799999999
28447,KS,37.158190000000005,-95.597944
6744,PA,40.777089000000004,-75.962818
7850,MD,38.241457000000004,-76.430525
2375,NJ,40.717577,-74.28538
28998,NE,42.0275,-97.4178
3517,NY,40.700705,-73.62090699999999
18783,OH,39.195069000000004,-82.212246
35549,AZ,33.625572,-112.05455900000001
9774,WV,37.907408000000004,-81.459058
32675,TX,29.7632,-95.3633
13976,FL,27.883014000000003,-82.82732
22876,WI,46.572969,-91.54726
35288,UT,40.7789,-111.8858
13214,FL,30.480652000000003,-87.194144
2361,NJ,40.828115000000004,-74.06664599999999
3480,NY,40.688364,-73.822763
6758,PA,41.217184,-74.99809300000001
20417,MI,43.355314,-85.04329399999999
14796,AL,31.557284000000003,-86.317495
24586,ND,46.914474,-98.697198
1336,ME,44.049068,-69.564276
26670,IL,37.870957000000004,-88.097484
14300,FL,28.09784,-82.687927
19026,IN,39.523894,-85.79089
5659,PA,41.01075,-79.107158
30076,AR,33.884865999999995,-92.45990400000001
2201,CT,41.5584,-73.0516
14243,FL,29.199365999999998,-82.062655
23037,MN,44.24367,-93.436288
27714,MO,37.628076,-91.874163
10314,WV,39.686834000000005,-80.470731
34551,CO,38.5406,-106.3137
4982,NY,43.156859999999995,-77.605191
10881,NC,35.3544,-80.1903
11644,SC,35.0764,-82.1329
1655,VT,42.774471000000005,-72.74374
39078,CA,38.552332,-121.288627
25332,IL,41.8355,-88.5219
40656,WA,47.6898,-117.387428
31142,OK,35.7552,-96.5659
9137,VA,37.20494,-76.975024
33351,TX,26.309262,-97.91939599999999
29230,NE,41.112167,-102.423535
177,MA,42.579502000000005,-71.644512
16342,MS,32.186840000000004,-88.836434
14514,AL,33.508576,-86.895308
16529,GA,31.813314000000002,-84.333344
29912,LA,30.877363,-92.138436
21562,IA,42.290492,-95.72293499999999
2059,CT,41.294774,-72.256424
8459,VA,38.563765999999994,-77.422682
19949,MI,42.947352,-82.571438
31067,OK,36.418794,-99.38700899999999
